message_key,message_text
a0c8d77acd78168d,@Esteban Ponce lightning fast weekend help - thanks again :taco: :taco: :taco: :taco: :taco:
a165a54f0bd1ab43,@Slavyana Chonovska @Stanimir Nikolov @Vanya Marinova @Alexander Vladimirov @Viktor Baychev :taco:
7b5c75cf7e71cb31,Shoutout to @Sarah Powell who got called out by our :usb: for her recent excellent delivery work on Virtual Card. To get things over the finish line Sarah went the extra mile and even used her personal card/account to get into the correct online flows to get screenshots and follow up with her stakeholders. :taco:
6b4588c75a685c99,@Samantha Herrington &amp; @Leah Slate for all the Qlik help and troubleshooting :old-man-yells-at-qliksense: :taco: :taco:
d212e4b5847f4748,@Maura Boyle Concord space migration :taco: :taco: :taco:
603a0f3f9717df0a,@Andres Plazas :taco:
9245668b6405ff34,@Kristin Turner first MSA :taco:
6fdddc9bfd1142da,@Pepe Miyashiro @David Simeon @Salvador @Jona Huamani @Vivek Chavan :taco: for Yara dev team making good progress as we push to wrap up development!
7aa5386cdbc67f72,@Grant Golemo @Niki Reker @Shilpa @Shivani Gupta :taco:
228eb06111302d54,"Hey all -- campaign update here (and unfortunately it's not a super exciting one). I've made the decision that the current arc (Dal Boras) will be, at least for the foreseeable future, the final one that we run in this campaign. It's been a good run (over a year :exploding_head:) for the Wildguard and I'm really sad to see it come to a close. It wasn't a decision made lightly. We will continue through the Dal Boras arc -- however many sessions that takes.\n\nNow, this doesn't mean that we stop D&amp;D altogether -- if someone else wants to hop in the drivers seat and run a short campaign or one-shot, you should absolutely do that! I'm happy to help and share how I write, plan, and prep sessions for anyone that wants to learn. Otherwise, we can just do one-shots whenever it's convenient and works with people's schedules. Thanks for all of the effort that you guys have put in over the last year -- the thought and loving care that went into writing character backstories, roleplaying and decision-making at the table, and dedication to the campaign and each other did not go unnoticed. With that, I'm going to go cry in the bathroom.\n\nOh, also it looks like Tuesday is our day this week so be ready to roll at 6:30PM sharp!"
e7be17f542957b2f,@Brandon Martinez great job diagnosing Kroger's marketing channel mishaps and providing next steps to resolve them. I swear I learn something new  you every day :taco::taco:
369403b7756b1f01,@Cooper Doten :taco::taco::taco::taco::taco: for inspiring them :smiling_imp:
49457d56d261685d,@Victoria Stephen @McKenzi Gooch  @Josh Prock for hanging out for “Happy Hours” and getting our timesheet submitted! :watch: :taco:
bcbe1094dffe81cb,@jetienne for always being my eyes and ears when I step away  the office\n@Jim Bradley for always strategizing our recycling needs each week with me\n:taco::taco:
16c26c35b1408602,@Tanner Linnard :taco::taco::taco::taco::taco: :computer: :mailbox_with_no_mail:
6964bfb4803a3d97,@Kevin Twitchell @Jake Martens :taco: :taco: :taco: :taco: :taco:
12356ea590f85d43,@Emily Ryker @Elena Williams - Message me on Teams thank you for presenting all this great info! :taco: :taco: :awesome_smile:
c18d5fae2e91d6ac,@David Simeon :taco: :taco: :taco: :taco: :taco:  React Native Master!
0aae7c95cc335760,"I want to be sure credit is given where it is deserved. @Victoria Stephen,  @Josh Stephens, @Anji Moorthy , @Daniel Bunch, and @Brian Johnson have gone ABOVE AND BEYOND this week in their work with Intuit CJA. Each day has presented new obstacles and challenges but this team has risen to the challenge EACH TIME. I am personally grateful for their patience and support which has allowed me to build my skills and confidence in being able to deliver quality work with tight requirements, deadlines and limited availability across the team."
67c888a4e0bb6b7f,@Keir Anderson for a great start (and updates) on the VSP resourcing - all without a lot of cussing as far as I know ;) :taco: :taco:
76bba7f2fd2a8d7a,":taco: @John Carney @Scott Sanders & @Krissy Tripp for driving an engaging discussion during our internal meeting on the future of data science, engineering and AI development in our work. Really enjoyed hearing everyone's perspectives :galaxy-brain:"
054a31611d6778d8,@Sean Miller @Corey Swope centric brands :taco:
69acf7f4f843c350,@Samuel Tupy for your consistent support and guidance:clap: :taco::taco::taco::taco::taco:
c1967b5e483e902d,@Jhon Benites @Eric Huiza :taco: :taco: Bread estimates!
7230f131adc119cc,HBD @Joseph Nachinson! May your favorite sports teams always come out on top!
f971e8dfc1fbd732,"Feedback  Reda on the first half of the CJA training deck - ""Part 1 looks great! Thank you so much for your hard work on this. I really appreciate how simple and clean the slides are—great job! :blush:""  @Lindsey Peters @Victoria Stephen @Josh Stephens GO TEAM!!!:slay_party:"
decfecb02e04dce1,"@Nicholas Pascarella, @Virginia, @Joe Yack pushing Yara :taco:"
476f6fc91b86ffa4,":taco::taco: kudos to @Candice Dominguez for giving a top tier lightning talk today on how to straighten broad and nebulous requirements and turn them into clear requirements that leaves the stakeholder with everything they need. Solid discussions, talking points, concise ideas and real life examples. Nicely done, the presentation was out of this world :earth_africa:"
76b37ffd9e6dd081,@Linda Feldt For you thoughtfulness :taco: :taco: :taco:
d1f3f5542b0c55fd,@Elena Williams - Message me on Teams @Ali Groepper @Brian Davis @Leah Slate @Amberlyn Etienne Thanks for such a warm welcome yesterday! :taco:
82e65db1eb7aff0d,@Nicholas Pascarella @Virginia @unknown_user @Lisa Putney-Smith :taco:
07140551f39613df,:taco: @Taylor Horak hi :authconlove:
ee2299b944b701bf,@Basil Frye :taco::taco::taco: Pro copywriter! :purple_heart:
4d8a0478538a8c5e,@Roxann Collin with the Purview sell! :taco:
a494ab3893bd7f9c,:taco: :sally-beauty: @Joe Connelly @Anna Trenary gave an amazing QBR presentation representing all of the personalization work we've completed for Sally Beauty including:\n• 10 new experiences :test_tube:\n• 29 new journeys :lab_coat:\n• $8.3m forecast incremental revenue this year :money_srgrafo:
429fc96438ce010d,huge shoutout to @Venu Mandepudi on everything he's done with the Tailored Brands opp through our partner ataccama. Per Ataccama they would not be able to even demo their tool if not for Venu's piece of work on the UC4 specific piece of work. Thank you for everything @Venu Mandepudi :taco::taco::taco::taco::taco:
001ca1737f46e0cb,"Great Job sharing the institutional knowledge on Salesforce, relationships and insights working with various SF Teams @Katie Jones :taco: :taco:"
2a2d0bfa09106a13,Great segmentation presentations  the decision science team today! Thanks for allowing me to participate – I was impressed with the approach and insights all three of you shared. Nice work! @Candice Dominguez @Morgan Petersen @Tracy Burns-Yocum :taco:
850ac19f0a2bb88b,@Felicia Henke caught issues in Sephora’s “source of truth” data. :scream:\nThey’re converting their scripts to be closer to Felicia’s in order to have a more accurate view of order history &amp; bi cash redemptions than they have been using for who-knows how long!! \nFelicia did a great job explaining this difficult concept and conveying the importance of getting this updated.\nThanks @Felicia Henke !!\n:taco: :taco: :taco: :taco: :taco:
6225a55e0db21c97,Great segmentation presentations  the decision science team today! Thanks for allowing me to participate – I was impressed with the approach and insights all three of you shared. Nice work! @Candice Dominguez @Morgan Petersen @Tracy Burns-Yocum :taco:
5487033696d02cc5,kudos to @Leah Slate for proposing and implementing updates to the :turbotax-intensifies: data enablement dashboard to improve the load time - we're down from 44 seconds to load a selection at the start of this tax season to 1 second :sonic: :taco::taco:
aa22781b4224d892,"@Andrew Hove For giving helpful, direct feedback, encouraging my ideas, and challenging me to continue to stretch myself and grow :taco:"
3f5a43e58841ea07,@Dave Birckelbaw thanks for being a great leader for VSP! :taco: :taco:
3c4d944e359fa356,@Biser Gungalov :taco: :taco:
2eb8585b5d0cb8c1,:birthday: _HAPPY BIRTHDAY_ :birthday:\n\nWishing you the best on your birthday and everything good in the year ahead!\n\n• Kaustubh Goswami (India)\n• @Avinash Jadey (USA)\n• @Samuel Pratt (USA)\n• @Travis McElhany (USA)
5098d9918bd84660,@Tanner Linnard @Matt Yesbeck :taco::taco:
feaf8852de8d5076,Nothing better than solid documentation and thorough knowledge transfer session to wrap up the end of an engagement and set the client up for success moving forward! Nice work @Sean Emmerson ! :taco:
5fabd9cdb3dc528e,":taco::taco: @Josh Stephens gave an excellent demo of product analytics with Alex H and Jeff B. Wonderful wonderful job not only presenting, but being able to handle the mix of attendees!\n@Alanna Davis also coming in clutch with this meeting, already delivering on asks Jeff is asking Alex for. Excellent, excellent work you two!"
b81ec38f576e4387,"Tacos for @Jacob Logan for consistently providing meaningful (and timely) insights for Angela and Susan on :quickbooks-qb-cowboy: payments and stepping into new responsibilities on :quickbooks-qb-cowboy: DT, allowing for a smooth PL transition with that team :taco:"
a70dc807a7166c9e,Tacos for @Elena Williams - Message me on Teams @Kelsey Thayer and @Daniel Bunch for all the help with various access requests this week - thank you! :taco:
9d64c85199782e5b,"Shoutout to the GTO team (formerly know as GOAT :goat:)  for delivering a ""dashboard a day"" this week! @Gabby Lopez @Wes McNall @Camryn Backes and @Tyler Siebels :taco:  This wild request was made possible by all of you :slightly_smiling_face:"
9d87f388716a6b17,Kudos to @Liz King and @Scott Sanders for leading engaging Experimentation Office Hours today - wonderful to see so many folks join today and excited about the plans to revamp the series this year :test_tube::taco:
1f96c92c51e05648,"@Griffin Psaila I was just complaining to Brian that I don't have enough :taco: today for you &amp; John. You two are so on top of things! From 15m response times to having Google Looker dashboards ready to go for analysis :raised_hands: I feel like if there is a Google-related question, not only do you have the answer, you knew the question was coming. Thank you for being so on top of everything :google: for our clients who may not get as much dedicated attention :blob_thanks:"
c472e34ecd99250a,@Alexander Vladimirov :taco:
09a0989eb12f31e9,@MariaJose Ballen :taco: :taco: :taco: :taco: :taco: !!! thank you for your quick support
12b9860102aa760b,@Krissy Tripp clear winner! :laughing: :taco::taco::taco::taco::taco:
ac2ddd2897da6b1d,:birthday: _HAPPY BIRTHDAY_ :birthday:\n\nWishing you the best on your birthday and everything good in the year ahead!\n\n• Bala Subrahmanya Prasad Vedula (India)\n• @Vladimir Cheresharov (Bulgaria)\n• @Vladimir Cheresharov
78c297f81093cd5c,:taco: to @Jack Poehlmann for leading a really great demo of our new PractiTest integration for USB test cases this morning! Your thorough documentation and easy-to-follow explanations have made everything really clear for this big move  Zephyr! :taco-trophy::usb:
b7f22c9b1fb68a54,Gale Deployment @Eric Messmore @Jhon Benites @Juan Carlos Bazan Ochoa :taco:
e0c19e0f2cf1ff74,@jetienne for being a S-tier music producer :taco::taco:
9cda5b0d5b3ecfcb,@Steph Schaller lunch &amp; learn rockstar! :taco::taco::taco::taco::taco:
5c47f542107f80bd,@Kate Marxkors :taco: :taco: :taco: :taco: :taco:  for the kids!
b78e7c878334d618,@Desiree Ott :bomb::taco: :taco: :taco: :taco: :taco:
